condition,location,price,title,url
izpolzvano,"Serdika, gr. Sofiya, Oblast Sofiya-grad",750 lv.,Iphone se 64 gb,https://www.olx.bg/ad/iphone-se-64-gb-CID632-ID8qaXq.html
izpolzvano,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",130 lv.,Huawei nova smart,https://www.olx.bg/ad/huawei-nova-smart-CID632-ID8oxkz.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",1200 lv.,Iphone 11 Red 128GB - s granatsiya!,https://www.olx.bg/ad/iphone-11-red-128gb-s-granatsiya-CID632-ID8oenU.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",20 lv.,Samsung Galaxy Core Duos,https://www.olx.bg/ad/samsung-galaxy-core-duos-CID632-ID8orxt.html
izpolzvano,"Tsentar, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",90 lv.,Telefon HTC One M9 32GB,https://www.olx.bg/ad/telefon-htc-one-m9-32gb-CID632-ID8grcJ.html
izpolzvano,"Malchika, gr. Silistra, Oblast Silistra",200 lv.,Xiaomi mi9t 128gb,https://www.olx.bg/ad/xiaomi-mi9t-128gb-CID632-ID8iEqo.html
izpolzvano,"Star tsentar, gr. Smolyan, Oblast Smolyan",250 lv.,Iphone 6s plus,https://www.olx.bg/ad/iphone-6s-plus-CID632-ID8qaYD.html
izpolzvano,"Filipovo, gr. Plovdiv, Oblast Plovdiv",20 lv.,Samsung galaxy a3 mini,https://www.olx.bg/ad/samsung-galaxy-a3-mini-CID632-ID8mpkA.html
izpolzvano,"gr. Provadiya, Oblast Varna",300 lv.,Redmi S2,https://www.olx.bg/ad/redmi-s2-CID632-ID8qaZn.html
izpolzvano,"Meditsinska akademiya, gr. Sofiya, Oblast Sofiya-grad",800 lv.,IPhone XS bez zabelezhki,https://www.olx.bg/ad/iphone-xs-bez-zabelezhki-CID632-ID8mOLM.html
izpolzvano,"Tsentar, gr. Razgrad, Oblast Razgrad",200 lv.,Samsung j7 s normalni sledi ot upotreba kato nov e,https://www.olx.bg/ad/samsung-j7-s-normalni-sledi-ot-upotreba-kato-nov-e-CID632-ID8lwcW.html
novo,"Balgarka, gr. Sliven, Oblast Sliven",500 lv.,Prodavam Samsung Galaxy S9+,https://www.olx.bg/ad/prodavam-samsung-galaxy-s9-CID632-ID8qb07.html
izpolzvano,"Belomorski, gr. Plovdiv, Oblast Plovdiv",20 lv.,Prodavam Iphone 6 za chasti,https://www.olx.bg/ad/prodavam-iphone-6-za-chasti-CID632-ID8qaYX.html
novo,"gr. Kavarna, Oblast Dobrich",400 lv.,Iphone 7 (chisto nov),https://www.olx.bg/ad/iphone-7-chisto-nov-CID632-ID8ozCn.html
novo,"Ovcha kupel, gr. Sofiya, Oblast Sofiya-grad",145 lv.,"NOV, NERAZPEChATVAN Smartfon NOKIA 1, na Android",https://www.olx.bg/ad/nov-nerazpechatvan-smartfon-nokia-1-na-android-CID632-ID8qb0C.html
izpolzvano,"Nadezhda 1, gr. Sofiya, Oblast Sofiya-grad",7 lv.,Statsionaren telefon Telecom Signo 2,https://www.olx.bg/ad/statsionaren-telefon-telecom-signo-2-CID632-ID89PO0.html
izpolzvano,"s. Gorni Bogrov, Oblast Sofiya-grad",1450 lv.,IPhone 11 pro gold,https://www.olx.bg/ad/iphone-11-pro-gold-CID632-ID8mit8.html
izpolzvano,"s. Smirnenski, Oblast Ruse",800 lv.,Samsung Note 10 256GB,https://www.olx.bg/ad/samsung-note-10-256gb-CID632-ID8mvJV.html
izpolzvano,"Krasna polyana 3, gr. Sofiya, Oblast Sofiya-grad",65 lv.,BlackBerry Curve 9320,https://www.olx.bg/ad/blackberry-curve-9320-CID632-ID8dAXH.html
izpolzvano,"HEI, gr. Varna, Oblast Varna",130 lv.,Huawei p9 lite. Gold,https://www.olx.bg/ad/huawei-p9-lite-gold-CID632-ID8qaGH.html
izpolzvano,"Zaharna fabrika, gr. Plovdiv, Oblast Plovdiv",350 lv.,Iphone 7 rozov,https://www.olx.bg/ad/iphone-7-rozov-CID632-ID8qaFW.html
izpolzvano,"gr. Karlovo, Oblast Plovdiv",5 lv.,Telefon Panasonik - statsionaren - 5 lv. Proizveden v Malayziya,https://www.olx.bg/ad/telefon-panasonik-statsionaren-5-lv-proizveden-v-malayziya-CID632-ID5RV3S.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",40 lv.,Samsung Galaxy Y Young S5360,https://www.olx.bg/ad/samsung-galaxy-y-young-s5360-CID632-ID7K7Rr.html
izpolzvano,"Lyuben Karavelov, gr. Haskovo, Oblast Haskovo",169 lv.,IPhone 4S 64Gb,https://www.olx.bg/ad/iphone-4s-64gb-CID632-ID6b26E.html
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",229 lv.,IPhone 6plus gold 16gb,https://www.olx.bg/ad/iphone-6plus-gold-16gb-CID632-ID8qaIV.html
novo,"Avtogara, gr. Varna, Oblast Varna",30 lv.,Mobilen telefon Mobiwire M300,https://www.olx.bg/ad/mobilen-telefon-mobiwire-m300-CID632-ID8oyUc.html
novo,"Karshiyaka, gr. Plovdiv, Oblast Plovdiv",110 lv.,Alcatel 1C Black,https://www.olx.bg/ad/alcatel-1c-black-CID632-ID8mBEo.html
novo,"Asparuhovo, gr. Varna, Oblast Varna",260 lv.,Huawei P Smart 2020,https://www.olx.bg/ad/huawei-p-smart-2020-CID632-ID8qaIZ.html
izpolzvano,"Varosha, gr. Blagoevgrad, Oblast Blagoevgrad",350 lv.,Xiaomi Redmi Note 9,https://www.olx.bg/ad/xiaomi-redmi-note-9-CID632-ID8qaIY.html
izpolzvano,"Lyulin 2, gr. Sofiya, Oblast Sofiya-grad",200 lv.,Samsung GALAXY A20e black,https://www.olx.bg/ad/samsung-galaxy-a20e-black-CID632-ID8qaKK.html
izpolzvano,"Kamenitsa 1, gr. Plovdiv, Oblast Plovdiv",170 lv.,Xiaomi Redmi Note 5 - PERFEKTEN!,https://www.olx.bg/ad/xiaomi-redmi-note-5-perfekten-CID632-ID8qaJx.html
novo,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",15 lv.,Prodavam zaryadno za Sony xperia z3 compact!,https://www.olx.bg/ad/prodavam-zaryadno-za-sony-xperia-z3-compact-CID632-ID8qaJm.html
izpolzvano,"Zapad 1, gr. Targovishte, Oblast Targovishte",125 lv.,Huawei p9 lite e,https://www.olx.bg/ad/huawei-p9-lite-e-CID632-ID8qaLK.html
izpolzvano,"Badema, gr. Haskovo, Oblast Haskovo",440 lv.,IPhone 7 Plus Rose Gold 64GB,https://www.olx.bg/ad/iphone-7-plus-rose-gold-64gb-CID632-ID8qaKr.html
izpolzvano,"gr. Dolni Dabnik, Oblast Pleven",30 lv.,HUAWEI za chasti,https://www.olx.bg/ad/huawei-za-chasti-CID632-ID8hClr.html
izpolzvano,"Reduta, gr. Sofiya, Oblast Sofiya-grad",60 lv.,IPhone 5 za 60lv.,https://www.olx.bg/ad/iphone-5-za-60lv-CID632-ID8qaMe.html
novo,"Asenov, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",150 lv.,Nokia 6300 chisto nova. 24m garantsiya!,https://www.olx.bg/ad/nokia-6300-chisto-nova-24m-garantsiya-CID632-ID8qaM9.html
novo,"Tsentar, gr. Plovdiv, Oblast Plovdiv",2450 lv.,IPhone 12 Pro,https://www.olx.bg/ad/iphone-12-pro-CID632-ID8ov8H.html
izpolzvano,"gr. Velingrad, Oblast Pazardzhik",779 lv.,*TOP* iPhone Xs ••64GB•• //iOS 14.3// „Space Gray“,https://www.olx.bg/ad/top-iphone-xs-64gb-ios-14-3-space-gray-CID632-ID8oxCl.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",40 lv.,Telefon Samsung,https://www.olx.bg/ad/telefon-samsung-CID632-ID7ZhOq.html
novo,"Rechitsa, gr. Sliven, Oblast Sliven",200 lv.,Nov telefon OUKITEL S17 Pro s leko povredena kutiya,https://www.olx.bg/ad/nov-telefon-oukitel-s17-pro-s-leko-povredena-kutiya-CID632-ID8oy9u.html
izpolzvano,"Borovets, gr. Targovishte, Oblast Targovishte",730 lv.,SAMSUNG S10+plus chisto nov,https://www.olx.bg/ad/samsung-s10-plus-chisto-nov-CID632-ID8qaEU.html
izpolzvano,"Tsentar, gr. Dobrich, Oblast Dobrich",60 lv.,Samsung telefoni,https://www.olx.bg/ad/samsung-telefoni-CID632-ID8owAf.html
izpolzvano,"Vazrazhdane 1, gr. Varna, Oblast Varna",280 lv.,Prodavam samsung a50,https://www.olx.bg/ad/prodavam-samsung-a50-CID632-ID8qaMo.html
izpolzvano,"Tsentar, gr. Sliven, Oblast Sliven",230 lv.,Samsung Galaxy A6+ 32 GB,https://www.olx.bg/ad/samsung-galaxy-a6-32-gb-CID632-ID8oyHi.html
izpolzvano,"Alen mak, gr. Blagoevgrad, Oblast Blagoevgrad",180 lv.,Iphone 6s,https://www.olx.bg/ad/iphone-6s-CID632-ID8qavb.html
izpolzvano,"Beli Lom, gr. Razgrad, Oblast Razgrad",20 lv.,Telefon Samsung GT-E1050,https://www.olx.bg/ad/telefon-samsung-gt-e1050-CID632-ID8qaxC.html
izpolzvano,"gr. Samokov, Oblast Sofiya-oblast",10 lv.,Telefon Nokia izpolzvan,https://www.olx.bg/ad/telefon-nokia-izpolzvan-CID632-ID8qayg.html
novo,"Vladislav Varnenchik, gr. Varna, Oblast Varna",550 lv.,Prodavam //Huawei P30 // 128GB,https://www.olx.bg/ad/prodavam-huawei-p30-128gb-CID632-ID8qay4.html
izpolzvano,"s. Zelendol, Oblast Blagoevgrad",450 lv.,Telefon,https://www.olx.bg/ad/telefon-CID632-ID7UVvo.html
izpolzvano,"Zheravitsa, gr. Montana, Oblast Montana",70 lv.,Telefon A1 alfa 6 incha,https://www.olx.bg/ad/telefon-a1-alfa-6-incha-CID632-ID8qayx.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",13 lv.,Lot stari telefoni,https://www.olx.bg/ad/lot-stari-telefoni-CID632-ID83fAe.html
izpolzvano,"Poduyane, gr. Sofiya, Oblast Sofiya-grad",350 lv.,Iphone 7 32 GB/ Rose Gold,https://www.olx.bg/ad/iphone-7-32-gb-rose-gold-CID632-ID8qayI.html
izpolzvano,"Tsentar, gr. Ruse, Oblast Ruse",80 lv.,Sony Z5 Dual telefon,https://www.olx.bg/ad/sony-z5-dual-telefon-CID632-ID8kAEc.html
izpolzvano,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",40 lv.,Prodavam telefon Samsung,https://www.olx.bg/ad/prodavam-telefon-samsung-CID632-ID88ghr.html
izpolzvano,"Vazrazhdane, gr. Ruse, Oblast Ruse",150 lv.,Samsung Galaxy J5 2017,https://www.olx.bg/ad/samsung-galaxy-j5-2017-CID632-ID8qaA2.html
izpolzvano,"gr. Kaspichan, Oblast Shumen",370 lv.,Iphone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8qaAd.html
izpolzvano,"gr. Kubrat, Oblast Razgrad",150 lv.,Huawei Y6/2017g.,https://www.olx.bg/ad/huawei-y6-2017g-CID632-ID8iAZp.html
izpolzvano,"Lyuben Karavelov, gr. Haskovo, Oblast Haskovo",200 lv.,Telefon Sumsung j5,https://www.olx.bg/ad/telefon-sumsung-j5-CID632-ID8pohK.html
izpolzvano,"Hladilnika, gr. Sofiya, Oblast Sofiya-grad",280 lv.,Huawei p40 lite 128 gb,https://www.olx.bg/ad/huawei-p40-lite-128-gb-CID632-ID8qaB0.html
izpolzvano,"Opalchenski, gr. Stara Zagora, Oblast Stara Zagora",800 lv.,Iphone XS/64gb gold tsyal komplekt,https://www.olx.bg/ad/iphone-xs-64gb-gold-tsyal-komplekt-CID632-ID8qaBS.html
izpolzvano,"Tsentar, gr. Kardzhali, Oblast Kardzhali",200 lv.,"Oukitel udaroustoychiv, praho i vodoustoychiv telefon",https://www.olx.bg/ad/oukitel-udaroustoychiv-praho-i-vodoustoychiv-telefon-CID632-ID8qaBp.html
izpolzvano,"gr. Etropole, Oblast Sofiya-oblast",20 lv.,Wink Glory SE  bez bateriya,https://www.olx.bg/ad/wink-glory-se-bez-bateriya-CID632-ID8frOl.html
novo,"Tsentar, gr. Sliven, Oblast Sliven",400 lv.,Telefon Galaxy A41 64 GB dual sim,https://www.olx.bg/ad/telefon-galaxy-a41-64-gb-dual-sim-CID632-ID8qaC9.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",60 lv.,SONY Experia Z otlichen(izgodno),https://www.olx.bg/ad/sony-experia-z-otlichenizgodno-CID632-ID8qaCR.html
novo,"Bolnitsata, gr. Shumen, Oblast Shumen",999 lv.,Iphone XS Max 64 gb Gold,https://www.olx.bg/ad/iphone-xs-max-64-gb-gold-CID632-ID8qaCJ.html
izpolzvano,"zh.gr. Yuzhen park, gr. Sofiya, Oblast Sofiya-grad",943.50 lv.,Iphone XS MAX 64GB,https://www.olx.bg/ad/iphone-xs-max-64gb-CID632-ID8qaC8.html
izpolzvano,"Levski, gr. Varna, Oblast Varna",1150 lv.,Iphone 11,https://www.olx.bg/ad/iphone-11-CID632-ID8qaD1.html
izpolzvano,"Levski, gr. Varna, Oblast Varna",300 lv.,Ayfon 7 -32Gb Perfekten,https://www.olx.bg/ad/ayfon-7-32gb-perfekten-CID632-ID8qaD4.html
izpolzvano,"Gagarin, gr. Plovdiv, Oblast Plovdiv",280 lv.,Samsung Galaxy S7,https://www.olx.bg/ad/samsung-galaxy-s7-CID632-ID8qaD5.html
izpolzvano,"Lyulin - tsentar, gr. Sofiya, Oblast Sofiya-grad",210 lv.,IPhone 6 kato nov,https://www.olx.bg/ad/iphone-6-kato-nov-CID632-ID8qavm.html
izpolzvano,"Izgrev, gr. Varna, Oblast Varna",1250 lv.,IPhone 11 128GB RED,https://www.olx.bg/ad/iphone-11-128gb-red-CID632-ID8qaDH.html
izpolzvano,"Mladost 1A, gr. Sofiya, Oblast Sofiya-grad",480 lv.,Kato Nov Samsung Galaxy A71 128GB,https://www.olx.bg/ad/kato-nov-samsung-galaxy-a71-128gb-CID632-ID8nOHy.html
izpolzvano,"m-t Trakata, gr. Varna, Oblast Varna",370 lv.,Iphone 8  64 GB,https://www.olx.bg/ad/iphone-8-64-gb-CID632-ID8qaqv.html
novo,"Rimska grobnitsa, gr. Silistra, Oblast Silistra",90 lv.,Alcatel chisto nov telefon,https://www.olx.bg/ad/alcatel-chisto-nov-telefon-CID632-ID8qaql.html
izpolzvano,"Tsentar, gr. Vratsa, Oblast Vratsa",60 lv.,Nokia E6 + originalno zaryadno,https://www.olx.bg/ad/nokia-e6-originalno-zaryadno-CID632-ID8qalE.html
izpolzvano,"gr. Botevgrad, Oblast Sofiya-oblast",170 lv.,Samsung Galaxy S7 Edge,https://www.olx.bg/ad/samsung-galaxy-s7-edge-CID632-ID8owpU.html
izpolzvano,"Sini kamani, gr. Sliven, Oblast Sliven",300 lv.,Samsung Galaxy Note 8,https://www.olx.bg/ad/samsung-galaxy-note-8-CID632-ID8qamp.html
izpolzvano,"gr. Botevgrad, Oblast Sofiya-oblast",150 lv.,Samsung Galaxy S6 Edge Plus / Edge+ 32GB,https://www.olx.bg/ad/samsung-galaxy-s6-edge-plus-edge-32gb-CID632-ID8owqV.html
izpolzvano,"Baykal, gr. Kardzhali, Oblast Kardzhali",499 lv.,Promo!! iPhone 8 Plus 64GB,https://www.olx.bg/ad/promo-iphone-8-plus-64gb-CID632-ID8osmG.html
izpolzvano,"gr. Nikopol, Oblast Pleven",150 lv.,Samsung A6 2018-g.,https://www.olx.bg/ad/samsung-a6-2018-g-CID632-ID8ooRZ.html
izpolzvano,"gr. Botevgrad, Oblast Sofiya-oblast",100 lv.,Apple iPod Touch 6 Gen 32GB Pink,https://www.olx.bg/ad/apple-ipod-touch-6-gen-32gb-pink-CID632-ID8o8zK.html
novo,"Herson, gr. Shumen, Oblast Shumen",299 lv.,Blackberry priv android,https://www.olx.bg/ad/blackberry-priv-android-CID632-ID8qalX.html
izpolzvano,"Rimska grobnitsa, gr. Silistra, Oblast Silistra",640 lv.,Oneplus 7T 8/128Gb perfekten,https://www.olx.bg/ad/oneplus-7t-8-128gb-perfekten-CID632-ID8qamR.html
novo,"gr. Provadiya, Oblast Varna",500 lv.,Xiaomi Mi 10 Lite,https://www.olx.bg/ad/xiaomi-mi-10-lite-CID632-ID8qank.html
novo,"Druzhba, gr. Sliven, Oblast Sliven",50 lv.,Bezzhichen telefon,https://www.olx.bg/ad/bezzhichen-telefon-CID632-ID7Yt6U.html
izpolzvano,"Druzhba 1, gr. Sofiya, Oblast Sofiya-grad",180 lv.,Samsung Galaxy J4 Plus,https://www.olx.bg/ad/samsung-galaxy-j4-plus-CID632-ID8qanH.html
izpolzvano,"Belomorski, gr. Plovdiv, Oblast Plovdiv",60 lv.,Smartfon Lenovo A 806,https://www.olx.bg/ad/smartfon-lenovo-a-806-CID632-ID8qaoO.html
novo,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",139.99 lv.,"HUMER AGM A2 android 9, 4G, CAT udaroustoychiv vodoustoychiv IP68",https://www.olx.bg/ad/humer-agm-a2-android-9-4g-cat-udaroustoychiv-vodoustoychiv-ip68-CID632-ID8qapk.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",650 lv.,IPhone 8 64GB / Ayfon 8 64GB,https://www.olx.bg/ad/iphone-8-64gb-ayfon-8-64gb-CID632-ID8qapd.html
novo,"Nadezhda 3, gr. Sofiya, Oblast Sofiya-grad",289 lv.,Prodavam Chisto Nov -Huawei Honor 20lite.4GB Ram/128GB Rom,https://www.olx.bg/ad/prodavam-chisto-nov-huawei-honor-20lite-4gb-ram-128gb-rom-CID632-ID8qapO.html
izpolzvano,"Voevodski, gr. Haskovo, Oblast Haskovo",599 lv.,Iphone x 64 GB,https://www.olx.bg/ad/iphone-x-64-gb-CID632-ID8qaq7.html
izpolzvano,"Kraymorie, gr. Burgas, Oblast Burgas",400 lv.,Iphone 8 64 gb BLACK,https://www.olx.bg/ad/iphone-8-64-gb-black-CID632-ID8qaq3.html
novo,"Borovets, gr. Targovishte, Oblast Targovishte",30 lv.,Novo Soni,https://www.olx.bg/ad/novo-soni-CID632-ID8fSM9.html
izpolzvano,"Iztok, gr. Sofiya, Oblast Sofiya-grad",100 lv.,Telefon Samsung GALAXY Grand Neo Plus DUOS - byal,https://www.olx.bg/ad/telefon-samsung-galaxy-grand-neo-plus-duos-byal-CID632-ID8qaqq.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",739 lv.,Perfekten! Kato nov!!!IPhone XR Red Limited Edition 64GB,https://www.olx.bg/ad/perfekten-kato-nov-iphone-xr-red-limited-edition-64gb-CID632-ID8qaqV.html
novo,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",649 lv.,PERFEKTEN!!! Iphone SE 2020 64GB White.,https://www.olx.bg/ad/perfekten-iphone-se-2020-64gb-white-CID632-ID8k99C.html
izpolzvano,"Gratska mahala, gr. Varna, Oblast Varna",432 lv.,Iphone 8 64GB - Rose Gold,https://www.olx.bg/ad/iphone-8-64gb-rose-gold-CID632-ID8qarj.html
izpolzvano,"Idealen tsentar, gr. Pazardzhik, Oblast Pazardzhik",199 lv.,Samsung Galaxy S8,https://www.olx.bg/ad/samsung-galaxy-s8-CID632-ID8qaru.html
novo,"gr. Karlovo, Oblast Plovdiv",100 lv.,Xiaomi redmi not 4,https://www.olx.bg/ad/xiaomi-redmi-not-4-CID632-ID8ooo1.html
izpolzvano,"Lyulin 10, gr. Sofiya, Oblast Sofiya-grad",30 lv.,Bezzhichen telefon Panasonic KX-TG1611,https://www.olx.bg/ad/bezzhichen-telefon-panasonic-kx-tg1611-CID632-ID8mvRH.html
izpolzvano,"Gagarin, gr. Plovdiv, Oblast Plovdiv",300 lv.,Samsung Galaxy a50,https://www.olx.bg/ad/samsung-galaxy-a50-CID632-ID8lRrH.html
izpolzvano,"gr. Novi pazar, Oblast Shumen",200 lv.,Prodavam Huawei p10 cheren,https://www.olx.bg/ad/prodavam-huawei-p10-cheren-CID632-ID8qabD.html
izpolzvano,"Reduta, gr. Sofiya, Oblast Sofiya-grad",35 lv.,"Smartfoni HTC, ALCATEL",https://www.olx.bg/ad/smartfoni-htc-alcatel-CID632-ID8ovTv.html
izpolzvano,"Lazur, gr. Burgas, Oblast Burgas",800 lv.,Huawei P40 PRO 256GB,https://www.olx.bg/ad/huawei-p40-pro-256gb-CID632-ID8qabT.html
novo,"s. Varben, Oblast Kardzhali",50 lv.,MobiWire ChISTO Novo,https://www.olx.bg/ad/mobiwire-chisto-novo-CID632-ID8qalT.html
izpolzvano,"Zheravitsa, gr. Montana, Oblast Montana",10 lv.,Sony Ericsson w910,https://www.olx.bg/ad/sony-ericsson-w910-CID632-ID8qacz.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",650 lv.,Podavam Huawei p30 pro 128 GB.,https://www.olx.bg/ad/podavam-huawei-p30-pro-128-gb-CID632-ID8qacl.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",230 lv.,Samsung Galaxy A8 (2018) SM-A530F,https://www.olx.bg/ad/samsung-galaxy-a8-2018-sm-a530f-CID632-ID84WlU.html
izpolzvano,"Gotse Delchev, gr. Sofiya, Oblast Sofiya-grad",400 lv.,IPhone 8 64 GB space gray - IDEALEN,https://www.olx.bg/ad/iphone-8-64-gb-space-gray-idealen-CID632-ID8oyeY.html
izpolzvano,"gr. Harmanli, Oblast Haskovo",150 lv.,IPhone SE rose gold,https://www.olx.bg/ad/iphone-se-rose-gold-CID632-ID8oyAY.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",130 lv.,Samsung s6,https://www.olx.bg/ad/samsung-s6-CID632-ID8qaet.html
izpolzvano,"gr. Rakovski, Oblast Plovdiv",200 lv.,Doogee s60 6GB 64GB,https://www.olx.bg/ad/doogee-s60-6gb-64gb-CID632-ID8qaf2.html
novo,"gr. Troyan, Oblast Lovech",100 lv.,Mobilen telefon Lg K8 4G NOV.,https://www.olx.bg/ad/mobilen-telefon-lg-k8-4g-nov-CID632-ID8qadW.html
izpolzvano,"Tsentar, gr. Varna, Oblast Varna",650 lv.,Huawei mate 20 pro 128 gb,https://www.olx.bg/ad/huawei-mate-20-pro-128-gb-CID632-ID8qafS.html
izpolzvano,"gr. Valchedram, Oblast Montana",179 lv.,Samsung Galaxy A5 GOLD,https://www.olx.bg/ad/samsung-galaxy-a5-gold-CID632-ID8qag1.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",50 lv.,IPhone 6s za chasti zaklyuchen!,https://www.olx.bg/ad/iphone-6s-za-chasti-zaklyuchen-CID632-ID8qafI.html
izpolzvano,"gr. Madan, Oblast Smolyan",150 lv.,IPhone 6s 64GB 150lv,https://www.olx.bg/ad/iphone-6s-64gb-150lv-CID632-ID8qafL.html
izpolzvano,"gr. Nedelino, Oblast Smolyan",15 lv.,Telefon Prestigio,https://www.olx.bg/ad/telefon-prestigio-CID632-ID8qah1.html
izpolzvano,"Mara Dencheva, gr. Pleven, Oblast Pleven",10 lv.,Stari statsionarni telefoni,https://www.olx.bg/ad/stari-statsionarni-telefoni-CID632-ID8kYdH.html
izpolzvano,"Iztok, gr. Sofiya, Oblast Sofiya-grad",280 lv.,Iphone 7 32g rose gold,https://www.olx.bg/ad/iphone-7-32g-rose-gold-CID632-ID8qagy.html
izpolzvano,"Trakiya, gr. Plovdiv, Oblast Plovdiv",140 lv.,Telefon nokiya bmv,https://www.olx.bg/ad/telefon-nokiya-bmv-CID632-ID7DPNE.html
izpolzvano,"Severen park, gr. Dobrich, Oblast Dobrich",110 lv.,Samsung s5 v otlichno sastoyanie.,https://www.olx.bg/ad/samsung-s5-v-otlichno-sastoyanie-CID632-ID8qai1.html
izpolzvano,"Druzhba 3, gr. Ruse, Oblast Ruse",700 lv.,IPhone 8 64GB Space Grey,https://www.olx.bg/ad/iphone-8-64gb-space-grey-CID632-ID8qahG.html
izpolzvano,"gr. Madan, Oblast Smolyan",120 lv.,Iphone Se 64GB Rose Gold,https://www.olx.bg/ad/iphone-se-64gb-rose-gold-CID632-ID8qaik.html
izpolzvano,"gr. Kubrat, Oblast Razgrad",100 lv.,Telefoni,https://www.olx.bg/ad/telefoni-CID632-ID7ZJ8I.html
izpolzvano,"Nadezhda 3, gr. Sofiya, Oblast Sofiya-grad",479 lv.,Prodavam Ipfone 8Plus 64GB,https://www.olx.bg/ad/prodavam-ipfone-8plus-64gb-CID632-ID8qaih.html
izpolzvano,"Druzhba 3, gr. Ruse, Oblast Ruse",80 lv.,"Samsung j5 2007 schupen displey,no si raboti perfetkno",https://www.olx.bg/ad/samsung-j5-2007-schupen-displey-no-si-raboti-perfetkno-CID632-ID8qa0S.html
izpolzvano,"Stochna gara, gr. Plovdiv, Oblast Plovdiv",330 lv.,Iphone 7 128gb rose gold,https://www.olx.bg/ad/iphone-7-128gb-rose-gold-CID632-ID8fzOB.html
izpolzvano,"Zora, gr. Stara Zagora, Oblast Stara Zagora",30 lv.,Mobifon Nokia ot dalechnoto minalo,https://www.olx.bg/ad/mobifon-nokia-ot-dalechnoto-minalo-CID632-ID8oyA1.html
novo,"Geo Milev, gr. Sofiya, Oblast Sofiya-grad",400 lv.,Motorola G9  chisto nov ne polzvan s 2 gd garantsiya,https://www.olx.bg/ad/motorola-g9-chisto-nov-ne-polzvan-s-2-gd-garantsiya-CID632-ID8q9XY.html
novo,"gr. Kubrat, Oblast Razgrad",40 lv.,Mobilni telefoni s 2 sim karti,https://www.olx.bg/ad/mobilni-telefoni-s-2-sim-karti-CID632-ID8lXOY.html
novo,"Buzludzha, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",20 lv.,Statsionaren domashen telefon,https://www.olx.bg/ad/statsionaren-domashen-telefon-CID632-ID6CmwD.html
izpolzvano,"Strelbishte, gr. Sofiya, Oblast Sofiya-grad",769 lv.,IPhone XS,https://www.olx.bg/ad/iphone-xs-CID632-ID8qa30.html
novo,"Alen mak, gr. Blagoevgrad, Oblast Blagoevgrad",800 lv.,"Iphone SE,64gb,black",https://www.olx.bg/ad/iphone-se-64gb-black-CID632-ID8qa3f.html
izpolzvano,"Kurshum cheshma, gr. Shumen, Oblast Shumen",219 lv.,Iphone 6S Plus,https://www.olx.bg/ad/iphone-6s-plus-CID632-ID8oxwr.html
izpolzvano,"s. Kaspichan, Oblast Shumen",390 lv.,Xiaomi redmi note 9,https://www.olx.bg/ad/xiaomi-redmi-note-9-CID632-ID8qa3B.html
novo,"Trakiya, gr. Plovdiv, Oblast Plovdiv",320 lv.,Huawei P40  Lite,https://www.olx.bg/ad/huawei-p40-lite-CID632-ID8oyfL.html
izpolzvano,"Vladislav Varnenchik, gr. Varna, Oblast Varna",206 lv.,BlackView 8000Pro,https://www.olx.bg/ad/blackview-8000pro-CID632-ID8oyfX.html
izpolzvano,"Zheravitsa, gr. Montana, Oblast Montana",15 lv.,Sony Ericsson T300,https://www.olx.bg/ad/sony-ericsson-t300-CID632-ID8qa4P.html
izpolzvano,"Svoboda, gr. Sofiya, Oblast Sofiya-grad",190 lv.,Samsung J6 Plus Smartfon Galaxy J6+,https://www.olx.bg/ad/samsung-j6-plus-smartfon-galaxy-j6-CID632-ID8lWRV.html
izpolzvano,"Pineta, gr. Dobrich, Oblast Dobrich",50 lv.,Samsung D900 samsung d900,https://www.olx.bg/ad/samsung-d900-samsung-d900-CID632-ID8f1VC.html
izpolzvano,"s. Chepintsi, Oblast Sofiya-grad",840 lv.,Samsung s10plus / barter,https://www.olx.bg/ad/samsung-s10plus-barter-CID632-ID8qa47.html
