condition,location,price,title,url
novo,"gr. Teteven, Oblast Lovech",1800.0,Iphone 11 PRO MAX 512GB,https://www.olx.bg/ad/iphone-11-pro-max-512gb-CID632-ID8shml.html
izpolzvano,"Razsadnika, gr. Sofiya, Oblast Sofiya-grad",10.0,Statsionaren telefon Panasonik,https://www.olx.bg/ad/statsionaren-telefon-panasonik-CID632-ID6RvDT.html
izpolzvano,"Belite brezi, gr. Sofiya, Oblast Sofiya-grad",175.0,SAMSUNG galaxy S8 mobilen telefon,https://www.olx.bg/ad/samsung-galaxy-s8-mobilen-telefon-CID632-ID8shs0.html
novo,"Tsentar, gr. Haskovo, Oblast Haskovo",380.0,Telefon Samsung a31,https://www.olx.bg/ad/telefon-samsung-a31-CID632-ID8ounm.html
izpolzvano,"Strelbishte, gr. Sofiya, Oblast Sofiya-grad",100.0,Huawei mate 10 lite 64gb,https://www.olx.bg/ad/huawei-mate-10-lite-64gb-CID632-ID8qj4r.html
novo,"Trakiya, gr. Plovdiv, Oblast Plovdiv",45.0,Statsionaren telefon,https://www.olx.bg/ad/statsionaren-telefon-CID632-ID8oCVc.html
izpolzvano,"Tsentar, gr. Kyustendil, Oblast Kyustendil",245.0,Xiaomi redmi note 7,https://www.olx.bg/ad/xiaomi-redmi-note-7-CID632-ID8kDzu.html
izpolzvano,"Storgoziya, gr. Pleven, Oblast Pleven",80.0,Telefon Huawei Y6,https://www.olx.bg/ad/telefon-huawei-y6-CID632-ID8shum.html
izpolzvano,"gr. Devin, Oblast Smolyan",205.0,Samsung j6+j6+j6+,https://www.olx.bg/ad/samsung-j6-j6-j6-CID632-ID8oGob.html
izpolzvano,"s. Vladaya, Oblast Sofiya-grad",500.0,Iphone 7 plus 128GB,https://www.olx.bg/ad/iphone-7-plus-128gb-CID632-ID8sh9A.html
izpolzvano,"Slaveykov, gr. Burgas, Oblast Burgas",125.0,Telefon - Xiaomi redmi s2,https://www.olx.bg/ad/telefon-xiaomi-redmi-s2-CID632-ID8sh9G.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",350.0,Huawei p20,https://www.olx.bg/ad/huawei-p20-CID632-ID8sha7.html
izpolzvano,"Lyulin 9, gr. Sofiya, Oblast Sofiya-grad",290.0,HUAWEI P30 Lite 128GB,https://www.olx.bg/ad/huawei-p30-lite-128gb-CID632-ID8sha8.html
izpolzvano,"Zaharna fabrika, gr. Plovdiv, Oblast Plovdiv",600.0,Lot ot telefoni za chasti,https://www.olx.bg/ad/lot-ot-telefoni-za-chasti-CID632-ID8sh9k.html
izpolzvano,"Tsentar, gr. Targovishte, Oblast Targovishte",101.0,Telefon LENOVO s2,https://www.olx.bg/ad/telefon-lenovo-s2-CID632-ID7KT8V.html
izpolzvano,"Riltsi, gr. Dobrich, Oblast Dobrich",200.0,Telefon sony xperia  XA1,https://www.olx.bg/ad/telefon-sony-xperia-xa1-CID632-ID8shb3.html
novo,"Tri chuchura - yug, gr. Stara Zagora, Oblast Stara Zagora",60.0,Samsung keystone2,https://www.olx.bg/ad/samsung-keystone2-CID632-ID7ZIL1.html
izpolzvano,"Zapaden, gr. Plovdiv, Oblast Plovdiv",50.0,Telefon BlackBerry,https://www.olx.bg/ad/telefon-blackberry-CID632-ID70Zon.html
novo,"Tri chuchura - yug, gr. Stara Zagora, Oblast Stara Zagora",60.0,Alcatel Onetouch,https://www.olx.bg/ad/alcatel-onetouch-CID632-ID7ZILJ.html
izpolzvano,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",595.0,Iphone XS 64GB black,https://www.olx.bg/ad/iphone-xs-64gb-black-CID632-ID8shbI.html
izpolzvano,"gr. Svilengrad, Oblast Haskovo",180.0,Samsung Galaxy A5 2016 Gold,https://www.olx.bg/ad/samsung-galaxy-a5-2016-gold-CID632-ID8hcRu.html
novo,"Dobrudzhanski, gr. Shumen, Oblast Shumen",680.0,Prodavam iphone se 2020 64gb,https://www.olx.bg/ad/prodavam-iphone-se-2020-64gb-CID632-ID8q1X5.html
izpolzvano,"gr. Kubrat, Oblast Razgrad",289.0,Iphone 6s 16gb rose gold,https://www.olx.bg/ad/iphone-6s-16gb-rose-gold-CID632-ID8qj2R.html
izpolzvano,"gr. Petrich, Oblast Blagoevgrad",700.0,Huawei p30 pro SPEShNO !!!,https://www.olx.bg/ad/huawei-p30-pro-speshno-CID632-ID8iwY7.html
novo,"Promishlena zona - Sever, gr. Dobrich, Oblast Dobrich",1000.0,Huawei p40 pro + watch gt,https://www.olx.bg/ad/huawei-p40-pro-watch-gt-CID632-ID8shdw.html
izpolzvano,"Sredna kula, gr. Ruse, Oblast Ruse",200.0,Iphone 6s,https://www.olx.bg/ad/iphone-6s-CID632-ID8shdE.html
novo,"gr. Karlovo, Oblast Plovdiv",420.0,Xiaomi redmi note 9 t,https://www.olx.bg/ad/xiaomi-redmi-note-9-t-CID632-ID8shdH.html
izpolzvano,"Gratska mahala, gr. Varna, Oblast Varna",280.0,Iphone 7 plus rose,https://www.olx.bg/ad/iphone-7-plus-rose-CID632-ID8shdK.html
izpolzvano,"Mladezhki Halm, gr. Plovdiv, Oblast Plovdiv",35.0,Alkatel piksi 4 - 5 incha,https://www.olx.bg/ad/alkatel-piksi-4-5-incha-CID632-ID8krjD.html
izpolzvano,"gr. Letnitsa, Oblast Lovech",5.0,Huawei Honor 7 a,https://www.olx.bg/ad/huawei-honor-7-a-CID632-ID8qh3g.html
izpolzvano,"gr. Gorna Oryahovitsa, Oblast Veliko Tarnovo",155.0,Lenovo Vibe s1 Lite,https://www.olx.bg/ad/lenovo-vibe-s1-lite-CID632-ID7Kbxe.html
izpolzvano,"Shirok tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",490.0,"Mi 9T -6GB RAM, 64GB ROM- s garantsiya",https://www.olx.bg/ad/mi-9t-6gb-ram-64gb-rom-s-garantsiya-CID632-ID8sheY.html
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",600.0,Prodavam iPhone 8 plus Gold 64GB,https://www.olx.bg/ad/prodavam-iphone-8-plus-gold-64gb-CID632-ID89bQ4.html
izpolzvano,"Levski, gr. Varna, Oblast Varna",115.0,Alcatel One 5033,https://www.olx.bg/ad/alcatel-one-5033-CID632-ID8sh9B.html
izpolzvano,"Seniche, gr. Vratsa, Oblast Vratsa",120.0,Huaoey P8 Layt barter za tablet,https://www.olx.bg/ad/huaoey-p8-layt-barter-za-tablet-CID632-ID8shft.html
izpolzvano,"gr. Cherven bryag, Oblast Pleven",400.0,Samsung s9 pink sas garantsiya,https://www.olx.bg/ad/samsung-s9-pink-sas-garantsiya-CID632-ID8jYO0.html
izpolzvano,"Mogilata, gr. Kyustendil, Oblast Kyustendil",400.0,Samsung galaxy a50 s 9 mes. Garantsiya,https://www.olx.bg/ad/samsung-galaxy-a50-s-9-mes-garantsiya-CID632-ID8sh20.html
izpolzvano,"Samara 3, gr. Stara Zagora, Oblast Stara Zagora",300.0,IDEALEN! Iphone 7 128gb jet black,https://www.olx.bg/ad/idealen-iphone-7-128gb-jet-black-CID632-ID8qdCF.html
izpolzvano,"Asparuhovo, gr. Varna, Oblast Varna",750.0,Samsung Galaxy Note 9 Duos,https://www.olx.bg/ad/samsung-galaxy-note-9-duos-CID632-ID88jjm.html
izpolzvano,"Alei Vazrazhdane, gr. Ruse, Oblast Ruse",245.0,Iphone 6s silver,https://www.olx.bg/ad/iphone-6s-silver-CID632-ID8sh2E.html
izpolzvano,"Izgrev, gr. Burgas, Oblast Burgas",130.0,Akfon 5,https://www.olx.bg/ad/akfon-5-CID632-ID8sh2p.html
izpolzvano,"gr. Dolni chiflik, Oblast Varna",420.0,Mobilen telefon iPhone 8,https://www.olx.bg/ad/mobilen-telefon-iphone-8-CID632-ID8myv8.html
novo,"s. Dobrovnitsa, Oblast Pazardzhik",35.0,L8star custo Nov e sas zarqdno,https://www.olx.bg/ad/l8star-custo-nov-e-sas-zarqdno-CID632-ID8sh49.html
izpolzvano,"Krasna polyana 1, gr. Sofiya, Oblast Sofiya-grad",35.0,Sony Xperia E1 d2005 s kalaf i protektor,https://www.olx.bg/ad/sony-xperia-e1-d2005-s-kalaf-i-protektor-CID632-ID8jIJ3.html
izpolzvano,"Hristo Botev, gr. Sofiya, Oblast Sofiya-grad",230.0,Iphone 6s,https://www.olx.bg/ad/iphone-6s-CID632-ID8sh4N.html
izpolzvano,"gr. Sandanski, Oblast Blagoevgrad",80.0,Sinom x9 force,https://www.olx.bg/ad/sinom-x9-force-CID632-ID3jmsH.html
izpolzvano,"Meden rudnik - zona B, gr. Burgas, Oblast Burgas",170.0,Telefon Xiaomi mi A2,https://www.olx.bg/ad/telefon-xiaomi-mi-a2-CID632-ID8sh56.html
izpolzvano,"Lyuben Karavelov, gr. Haskovo, Oblast Haskovo",600.0,Samsung Galaxy S10 Plus / S10 + / S10+,https://www.olx.bg/ad/samsung-galaxy-s10-plus-s10-s10-CID632-ID8sh5a.html
izpolzvano,"Kazanski - iztok, gr. Stara Zagora, Oblast Stara Zagora",700.0,Samsung Galaxy S20FE,https://www.olx.bg/ad/samsung-galaxy-s20fe-CID632-ID8sh5s.html
izpolzvano,"gr. Bansko, Oblast Blagoevgrad",150.0,Samsung Galaxy J7 2017 J730F Duos Cheren Perfekten,https://www.olx.bg/ad/samsung-galaxy-j7-2017-j730f-duos-cheren-perfekten-CID632-ID8sh5c.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",50.0,Samsung galaxy s9 za chasti,https://www.olx.bg/ad/samsung-galaxy-s9-za-chasti-CID632-ID8fqlg.html
izpolzvano,"Hadzhi Dimitar, gr. Sofiya, Oblast Sofiya-grad",120.0,Huawei P8 Lite/Huavey P8 Layt,https://www.olx.bg/ad/huawei-p8-lite-huavey-p8-layt-CID632-ID8lFDz.html
izpolzvano,"Sveta Troitsa, gr. Sofiya, Oblast Sofiya-grad",139.0,Xiaomi Mi A2 Lite,https://www.olx.bg/ad/xiaomi-mi-a2-lite-CID632-ID8sh5l.html
izpolzvano,"Hadzhi Dimitar, gr. Sofiya, Oblast Sofiya-grad",150.0,Huawei P9 Lite/Huavey P9 Layt,https://www.olx.bg/ad/huawei-p9-lite-huavey-p9-layt-CID632-ID8lFFw.html
izpolzvano,"gr. Peshtera, Oblast Pazardzhik",460.0,IPhone  8  64 GB,https://www.olx.bg/ad/iphone-8-64-gb-CID632-ID8sh5H.html
izpolzvano,"Lyulin 6, gr. Sofiya, Oblast Sofiya-grad",700.0,Xiami Note 10,https://www.olx.bg/ad/xiami-note-10-CID632-ID8sh6k.html
izpolzvano,"Tsentar, gr. Haskovo, Oblast Haskovo",579.0,Prodavam iPhone 8,https://www.olx.bg/ad/prodavam-iphone-8-CID632-ID8pLAr.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",210.0,IPhone 6,https://www.olx.bg/ad/iphone-6-CID632-ID7Nel5.html
izpolzvano,"Bazar Levski, gr. Varna, Oblast Varna",185.0,Huawei P Smart 2019,https://www.olx.bg/ad/huawei-p-smart-2019-CID632-ID8sh6u.html
izpolzvano,"Zona B-5, gr. Sofiya, Oblast Sofiya-grad",200.0,Iphone 6 64gb za chasti,https://www.olx.bg/ad/iphone-6-64gb-za-chasti-CID632-ID78Ngw.html
izpolzvano,"gr. Karlovo, Oblast Plovdiv",90.0,Samsung Galaxy S8,https://www.olx.bg/ad/samsung-galaxy-s8-CID632-ID8sgW6.html
izpolzvano,"Alen mak, gr. Blagoevgrad, Oblast Blagoevgrad",175.0,Samsung Galaxy J6 Plus,https://www.olx.bg/ad/samsung-galaxy-j6-plus-CID632-ID8sgW4.html
novo,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",930.0,"Apple Iphone XR 64 GB Black, ayfon, hr, telefon",https://www.olx.bg/ad/apple-iphone-xr-64-gb-black-ayfon-hr-telefon-CID632-ID8q9yx.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",199.0,Samsung galaxy s9 dual sim,https://www.olx.bg/ad/samsung-galaxy-s9-dual-sim-CID632-ID8nPJn.html
izpolzvano,"Sirmani, gr. Gabrovo, Oblast Gabrovo",10.0,Prodavam Sony Ericsson T230,https://www.olx.bg/ad/prodavam-sony-ericsson-t230-CID632-ID8sgWn.html
izpolzvano,"Zona B-5-3, gr. Sofiya, Oblast Sofiya-grad",180.0,Samsung galaxy J7 2018,https://www.olx.bg/ad/samsung-galaxy-j7-2018-CID632-ID8mrr5.html
izpolzvano,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",180.0,Prodavam Samsung A6,https://www.olx.bg/ad/prodavam-samsung-a6-CID632-ID8sgVd.html
novo,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",1620.0,"Apple Iphone 11 PRO 64 GB, novi, nerazopakovani, EPAL AYFON",https://www.olx.bg/ad/apple-iphone-11-pro-64-gb-novi-nerazopakovani-epal-ayfon-CID632-ID80wQB.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",250.0,"Samsung A21s,ostavashta garantsiya 1 godina i 5 mesetsa",https://www.olx.bg/ad/samsung-a21s-ostavascha-garantsiya-1-godina-i-5-mesetsa-CID632-ID8sgVr.html
novo,"Tsentar, gr. Shumen, Oblast Shumen",80.0,Apple iPhone 4 Black 16GB,https://www.olx.bg/ad/apple-iphone-4-black-16gb-CID632-ID8sh2U.html
izpolzvano,"Strelbishte, gr. Sofiya, Oblast Sofiya-grad",749.0,"Iphone X Silver 64GB, 5 mesetsa garantsiya",https://www.olx.bg/ad/iphone-x-silver-64gb-5-mesetsa-garantsiya-CID632-ID8qjdn.html
izpolzvano,"v.z. Kiliite, gr. Sofiya, Oblast Sofiya-grad",515.0,IPHONE 8 red,https://www.olx.bg/ad/iphone-8-red-CID632-ID8sgXx.html
izpolzvano,"Darvenitsa, gr. Sofiya, Oblast Sofiya-grad",70.0,Huawei nova 2 s problem,https://www.olx.bg/ad/huawei-nova-2-s-problem-CID632-ID8oGry.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",400.0,Samsung Galaxy S 9+,https://www.olx.bg/ad/samsung-galaxy-s-9-CID632-ID8sgXO.html
izpolzvano,"Bistrets, gr. Vratsa, Oblast Vratsa",300.0,IPhone 7 128GB Jet Black,https://www.olx.bg/ad/iphone-7-128gb-jet-black-CID632-ID8q95V.html
izpolzvano,"Lazur, gr. Burgas, Oblast Burgas",59.0,Motorola xoom 2 tablet,https://www.olx.bg/ad/motorola-xoom-2-tablet-CID632-ID8qiUL.html
izpolzvano,"Zornitsa, gr. Burgas, Oblast Burgas",280.0,Iphone SE gold 64gb,https://www.olx.bg/ad/iphone-se-gold-64gb-CID632-ID8krct.html
izpolzvano,"Stochna gara, gr. Plovdiv, Oblast Plovdiv",330.0,Iphone 7 128gb rose gold,https://www.olx.bg/ad/iphone-7-128gb-rose-gold-CID632-ID8fzOB.html
novo,"Lazur, gr. Burgas, Oblast Burgas",1550.0,Nov!! iPhone 12 /64gb /White,https://www.olx.bg/ad/nov-iphone-12-64gb-white-CID632-ID8qjcm.html
izpolzvano,"m-t Bokluk Tarla, gr. Varna, Oblast Varna",800.0,IPhone XS 64 GB,https://www.olx.bg/ad/iphone-xs-64-gb-CID632-ID8sgXX.html
izpolzvano,"gr. Svoge, Oblast Sofiya-oblast",150.0,IPhone 6s kato nov,https://www.olx.bg/ad/iphone-6s-kato-nov-CID632-ID8sgYR.html
izpolzvano,"NPZ Dianabad, gr. Sofiya, Oblast Sofiya-grad",1800.0,Motorola razr 5g new model 2020,https://www.olx.bg/ad/motorola-razr-5g-new-model-2020-CID632-ID8sgYU.html
izpolzvano,"gr. Aheloy, Oblast Burgas",390.0,Iphone 8 red 64gb cherven mozhe i barter za xbox ili playstation 4 ps4,https://www.olx.bg/ad/iphone-8-red-64gb-cherven-mozhe-i-barter-za-xbox-ili-playstation-4-ps4-CID632-ID8qmz8.html
izpolzvano,"gr. Svoge, Oblast Sofiya-oblast",150.0,IPhone 6s kato nov,https://www.olx.bg/ad/iphone-6s-kato-nov-CID632-ID8sgZ4.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",280.0,IPhone 7 32 GB/ Rose Gold,https://www.olx.bg/ad/iphone-7-32-gb-rose-gold-CID632-ID8sgG1.html
izpolzvano,"HEI, gr. Varna, Oblast Varna",270.0,Apple iPhone 7 Rose Gold 32 GB,https://www.olx.bg/ad/apple-iphone-7-rose-gold-32-gb-CID632-ID8sgGN.html
novo,"Razsadnika, gr. Sofiya, Oblast Sofiya-grad",25.0,Originalen kabel ot iPhone 12,https://www.olx.bg/ad/originalen-kabel-ot-iphone-12-CID632-ID8qid4.html
izpolzvano,"gr. Asenovgrad, Oblast Plovdiv",655.0,Nokia 8800 arte gold 4gb Made in Korea,https://www.olx.bg/ad/nokia-8800-arte-gold-4gb-made-in-korea-CID632-ID8aCWO.html
izpolzvano,"Zona B-19, gr. Sofiya, Oblast Sofiya-grad",25.0,Domashen telefon Panasonic,https://www.olx.bg/ad/domashen-telefon-panasonic-CID632-ID8qs30.html
izpolzvano,"Meden rudnik - zona A, gr. Burgas, Oblast Burgas",350.0,Iphone 7 32GB v otlichno sastoyanie,https://www.olx.bg/ad/iphone-7-32gb-v-otlichno-sastoyanie-CID632-ID8sgHW.html
novo,"Zdravets Iztok, gr. Ruse, Oblast Ruse",200.0,Samsung Galaxy A20e Black 32GB *NOV S GARANTsIYa*,https://www.olx.bg/ad/samsung-galaxy-a20e-black-32gb-nov-s-garantsiya-CID632-ID8sgHm.html
izpolzvano,"gr. Levski, Oblast Pleven",40.0,Sony XPERIA telef,https://www.olx.bg/ad/sony-xperia-telef-CID632-ID8sgIF.html
novo,"Lyulin 8, gr. Sofiya, Oblast Sofiya-grad",54.0,Telefon Nokia s fenerche,https://www.olx.bg/ad/telefon-nokia-s-fenerche-CID632-ID8c1jP.html
izpolzvano,"Obelya 2, gr. Sofiya, Oblast Sofiya-grad",139.0,Samsung j5 2016 telefona e v dobro sastoyanie.,https://www.olx.bg/ad/samsung-j5-2016-telefona-e-v-dobro-sastoyanie-CID632-ID8mO36.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",290.0,Iphone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8sgH5.html
novo,"gr. Peshtera, Oblast Pazardzhik",159.0,Nokia 301 edna sim,https://www.olx.bg/ad/nokia-301-edna-sim-CID632-ID7G2dE.html
izpolzvano,"Moderno predgradie, gr. Sofiya, Oblast Sofiya-grad",35.0,SonyEricsson R306,https://www.olx.bg/ad/sonyericsson-r306-CID632-ID7TK1t.html
novo,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",2579.0,"IPhone 12 Pro Max,128GB, Gold, ot SASht",https://www.olx.bg/ad/iphone-12-pro-max-128gb-gold-ot-sasch-CID632-ID8sgJn.html
izpolzvano,"Voenna rampa, gr. Sofiya, Oblast Sofiya-grad",110.0,Ericsson GH337 Unikalen,https://www.olx.bg/ad/ericsson-gh337-unikalen-CID632-ID8geY4.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",29.0,Alcatel idol 3 6039y,https://www.olx.bg/ad/alcatel-idol-3-6039y-CID632-ID8irEd.html
izpolzvano,"Tsentralna poshta, gr. Varna, Oblast Varna",149.0,Alcatel idol 3,https://www.olx.bg/ad/alcatel-idol-3-CID632-ID8ivnj.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",300.0,IPhone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8hWdy.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",180.0,Huawei p20 lite 64gb/4gb ram,https://www.olx.bg/ad/huawei-p20-lite-64gb-4gb-ram-CID632-ID8sgKR.html
novo,"s. Brestnik, Oblast Plovdiv",169.0,Nokia 2.3  32 Gb,https://www.olx.bg/ad/nokia-2-3-32-gb-CID632-ID8pX0v.html
izpolzvano,"Belite brezi, gr. Sofiya, Oblast Sofiya-grad",1050.0,Iphone 11 PRO 64GB,https://www.olx.bg/ad/iphone-11-pro-64gb-CID632-ID8sgMq.html
izpolzvano,"Hipodruma, gr. Sofiya, Oblast Sofiya-grad",150.0,Prodavam Samsung A7 2017,https://www.olx.bg/ad/prodavam-samsung-a7-2017-CID632-ID8sgMt.html
izpolzvano,"Slaveykov, gr. Burgas, Oblast Burgas",300.0,IPhone7,https://www.olx.bg/ad/iphone7-CID632-ID8qc50.html
izpolzvano,"Mladost 3, gr. Sofiya, Oblast Sofiya-grad",320.0,Iphone 7 plus 32GB,https://www.olx.bg/ad/iphone-7-plus-32gb-CID632-ID8sgGs.html
izpolzvano,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",25.0,Prodavam telefon Sony M4 Aqua na chasti!,https://www.olx.bg/ad/prodavam-telefon-sony-m4-aqua-na-chasti-CID632-ID8sgPr.html
izpolzvano,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",80.0,Telefon lg x150 bello,https://www.olx.bg/ad/telefon-lg-x150-bello-CID632-ID8pxRZ.html
izpolzvano,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",150.0,Telefon Samsung j5,https://www.olx.bg/ad/telefon-samsung-j5-CID632-ID8pxQy.html
izpolzvano,"v.z. Dragalevtsi lifta, gr. Sofiya, Oblast Sofiya-grad",45.0,Prodavam telefon LG,https://www.olx.bg/ad/prodavam-telefon-lg-CID632-ID8f8RC.html
novo,"Reduta, gr. Sofiya, Oblast Sofiya-grad",278.0,NOVI • Xiaomi Poco M3 64GB/4GB RAM Dual SIM,https://www.olx.bg/ad/novi-xiaomi-poco-m3-64gb-4gb-ram-dual-sim-CID632-ID8sgAz.html
izpolzvano,"Divdyadovo, gr. Shumen, Oblast Shumen",40.0,Soni Erikson,https://www.olx.bg/ad/soni-erikson-CID632-ID88jop.html
izpolzvano,"Troshevo, gr. Varna, Oblast Varna",750.0,Iphone XS 64 GB,https://www.olx.bg/ad/iphone-xs-64-gb-CID632-ID8iHBC.html
izpolzvano,"Belomorski, gr. Plovdiv, Oblast Plovdiv",70.0,Telefon Nokia 5.1,https://www.olx.bg/ad/telefon-nokia-5-1-CID632-ID8sgBp.html
novo,"Pogrebi, gr. Varna, Oblast Varna",239.0,*** Chisto nova Nokia 2.4 s garantsiya 2g ***,https://www.olx.bg/ad/chisto-nova-nokia-2-4-s-garantsiya-2g-CID632-ID8sgC5.html
izpolzvano,"Malcho Malchev, gr. Targovishte, Oblast Targovishte",530.0,Iphone Xs whitee,https://www.olx.bg/ad/iphone-xs-whitee-CID632-ID8sgC1.html
izpolzvano,"Hristo Smirnenski, gr. Plovdiv, Oblast Plovdiv",55.0,IPhone 4 12Gb,https://www.olx.bg/ad/iphone-4-12gb-CID632-ID8iL5h.html
izpolzvano,"Meden rudnik - zona V, gr. Burgas, Oblast Burgas",60.0,Samsung Galaxy s7,https://www.olx.bg/ad/samsung-galaxy-s7-CID632-ID8cHHU.html
novo,"gr. Petrich, Oblast Blagoevgrad",400.0,IPhone 11 Black 64gb,https://www.olx.bg/ad/iphone-11-black-64gb-CID632-ID8sgCb.html
izpolzvano,"Vazrozhdentsi, gr. Kardzhali, Oblast Kardzhali",33.0,Samsung galaxy A5,https://www.olx.bg/ad/samsung-galaxy-a5-CID632-ID8sgCw.html
izpolzvano,"k.k. Slanchev den, Oblast Varna",55.0,PRODAVAM  htc  828,https://www.olx.bg/ad/prodavam-htc-828-CID632-ID8du9B.html
izpolzvano,"Darvenitsa, gr. Sofiya, Oblast Sofiya-grad",350.0,Iphone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8qiUp.html
izpolzvano,"Tlachnitsi, gr. Gabrovo, Oblast Gabrovo",60.0,Nokia 3310 ne razlichim ot nov,https://www.olx.bg/ad/nokia-3310-ne-razlichim-ot-nov-CID632-ID8sgDm.html
izpolzvano,"Alei Vazrazhdane, gr. Ruse, Oblast Ruse",1200.0,11 pro max 256 gb,https://www.olx.bg/ad/11-pro-max-256-gb-CID632-ID8sgDl.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",414.0,"Iphone 7 plus , 7+ , 128 GB",https://www.olx.bg/ad/iphone-7-plus-7-128-gb-CID632-ID8hdzL.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",329.0,GARANTsIONEN!!! Huawei P40 Lite 128GB 6GB RAM Dual,https://www.olx.bg/ad/garantsionen-huawei-p40-lite-128gb-6gb-ram-dual-CID632-ID8sgCT.html
izpolzvano,"Fondovi zhilishta, gr. Sofiya, Oblast Sofiya-grad",110.0,Gsm CAT b15 udaroustoychiv,https://www.olx.bg/ad/gsm-cat-b15-udaroustoychiv-CID632-ID8sgDD.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",70.0,"Telefon Lenovo A1000, Dual Sim, kato nov e, s dve sim karti",https://www.olx.bg/ad/telefon-lenovo-a1000-dual-sim-kato-nov-e-s-dve-sim-karti-CID632-ID8q7pc.html
izpolzvano,"Ovcharski, gr. Haskovo, Oblast Haskovo",1600.0,IPhone XS Max,https://www.olx.bg/ad/iphone-xs-max-CID632-ID8qawb.html
izpolzvano,"Vazrazhdane 1, gr. Varna, Oblast Varna",200.0,Smartfon - Samsung J5 2017 Gold 16 GB,https://www.olx.bg/ad/smartfon-samsung-j5-2017-gold-16-gb-CID632-ID86xKt.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",800.0,IPhone XS Max 64 GB,https://www.olx.bg/ad/iphone-xs-max-64-gb-CID632-ID8pJzW.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",1050.0,IPhone XS Max Space Grey 64GB Palen komplekt Battery Health - 100%,https://www.olx.bg/ad/iphone-xs-max-space-grey-64gb-palen-komplekt-battery-health-100-CID632-ID8qNfp.html
izpolzvano,"Sarafovo, gr. Burgas, Oblast Burgas",40.0,Htc one mini 2,https://www.olx.bg/ad/htc-one-mini-2-CID632-ID8mBiL.html
izpolzvano,"s. Iganovo, Oblast Plovdiv",320.0,Samsung Galaxy s9,https://www.olx.bg/ad/samsung-galaxy-s9-CID632-ID8sgrL.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",999.0,IPhone XS Max Space Gray 64GB Palen komplekt,https://www.olx.bg/ad/iphone-xs-max-space-gray-64gb-palen-komplekt-CID632-ID8rW8J.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",25.0,Mobilen telefon gsm LG GW 300,https://www.olx.bg/ad/mobilen-telefon-gsm-lg-gw-300-CID632-ID78Gmp.html
izpolzvano,"gr. Sapareva banya, Oblast Kyustendil",400.0,Samsung A80,https://www.olx.bg/ad/samsung-a80-CID632-ID8sgrZ.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",750.0,IPhone X Space Grey 64GB Palen komplekt,https://www.olx.bg/ad/iphone-x-space-grey-64gb-palen-komplekt-CID632-ID8qNbc.html
izpolzvano,"Avtogara, gr. Varna, Oblast Varna",50.0,Cisco CP-7945G IP Telephone,https://www.olx.bg/ad/cisco-cp-7945g-ip-telephone-CID632-ID7AJi5.html
izpolzvano,"Hristo Botev, gr. Varna, Oblast Varna",100.0,Huawei  p8  lite,https://www.olx.bg/ad/huawei-p8-lite-CID632-ID8p4AE.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",760.0,IPhone X Space Grey 64GB Palen komplekt,https://www.olx.bg/ad/iphone-x-space-grey-64gb-palen-komplekt-CID632-ID8qN9t.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",20.0,Stari telefoni,https://www.olx.bg/ad/stari-telefoni-CID632-ID8sgsS.html
